sec,name,line,banner,stmt_preview
13,ex13_1_local_open_subset,14891,"LATEX VERSION: Exercise 1: If every x∈A lies in some open U⊂A, then A is open.","Theorem ex13_1_local_open_subset : forall X T A:set, topology_on X T -> (forall x :e A, exists U :e T, x :e U /\ U c= A) -> open_in X T A. let X T A. assume HT Hlocal. prove open_in X T A. set Fam : set := {U :e T | U c= A}. claim HFam_sub "
13,topology_three_sets,14977,"Helper: topology of the form {Empty, A, X}","Theorem topology_three_sets : forall X A:set, A c= X -> topology_on X (UPair Empty A :\/: {X}). let X A. assume HA. set T := UPair Empty A :\/: {X}. claim HTPow: T c= Power X. { let U. assume HU: U :e T. prove U :e Power X. apply (binunionE"
13,topology_chain_four_sets,15157,"LATEX VERSION: Exercise 2 compares explicit small topologies on {a,b,c}; this helper abstracts a common four-set-topology pattern used in th","Theorem topology_chain_four_sets : forall X A B:set, A c= B -> B c= X -> topology_on X ((UPair Empty A :\/: {B}) :\/: {X}). let X A B. assume HAB HBX. set T0 := UPair Empty A :\/: {B}. set T := T0 :\/: {X}. claim HA_X: A c= X. { exact (Subq"
13,ex13_4a_intersection_topology,16188,LATEX VERSION: Exercise 4(a): The intersection of a nonempty family of topologies on X is a topology.,"Theorem ex13_4a_intersection_topology : forall X Fam:set, (exists T:set, T :e Fam) -> (forall T :e Fam, topology_on X T) -> topology_on X (Intersection_Fam X Fam). let X Fam. assume HFamNonempty: exists T:set, T :e Fam. assume HfamTop: fora"
13,ex13_4b_smallest_largest,16281,LATEX VERSION: Exercise 4(b): There exist smallest and largest topologies containing a given family of topologies on X.,"Theorem ex13_4b_smallest_largest : forall X Fam:set, (forall T :e Fam, topology_on X T) -> exists Tmin, topology_on X Tmin /\ (forall T :e Fam, T c= Tmin) /\ (forall T', topology_on X T' /\ (forall T :e Fam, T c= T') -> Tmin c= T') /\ exist"
13,ex13_4c_specific_topologies,16465,"LATEX VERSION: Exercise 4(c): Determine the smallest and largest topologies on {a,b,c} containing given families (continuation of Exercise 4","Theorem ex13_4c_specific_topologies : exists Tsmall Tall:set, topology_on abc_set Tsmall /\ topology_on abc_set Tall. prove exists Tsmall Tall:set, topology_on abc_set Tsmall /\ topology_on abc_set Tall. witness (indiscrete_topology abc_set"
13,ex13_5_basis_intersection,16477,LATEX VERSION: Exercise 5: The topology generated by a basis A equals the intersection of all topologies on X containing A.,"Theorem ex13_5_basis_intersection : forall X A:set, basis_on X A -> generated_topology X A = Intersection_Fam X {T :e Power (Power X)|topology_on X T /\ A c= T}. let X A. assume HA: basis_on X A. prove generated_topology X A = Intersection_"
13,R_standard_topology_is_topology_local,17466,LATEX VERSION: The topology generated by the standard basis satisfies the topology axioms.,Theorem R_standard_topology_is_topology_local : topology_on R R_standard_topology. exact (lemma_topology_from_basis R R_standard_basis R_standard_basis_is_basis_local). Qed. 
13,R_lower_limit_topology_is_topology,18018,LATEX VERSION: The topology generated by the lower limit basis satisfies the topology axioms.,Theorem R_lower_limit_topology_is_topology : topology_on R R_lower_limit_topology. exact (lemma_topology_from_basis R R_lower_limit_basis R_lower_limit_basis_is_basis_local). Qed. 
13,R_lower_limit_finer_than_R_standard,18146,"LATEX VERSION: Every standard open interval (a,b) is open in R_ell, hence R_ell is finer than the standard topology.",Theorem R_lower_limit_finer_than_R_standard : finer_than R_lower_limit_topology R_standard_topology. prove finer_than R_lower_limit_topology R_standard_topology. claim HBstd: basis_on R R_standard_basis. { exact R_standard_basis_is_basis_lo
13,R_upper_limit_topology_is_topology_local,18723,helper: the upper limit topology on R is a topology,Theorem R_upper_limit_topology_is_topology_local : topology_on R R_upper_limit_topology. exact (lemma_topology_from_basis R R_upper_limit_basis R_upper_limit_basis_is_basis_local). Qed. 
13,R_K_topology_is_topology_local,19406,"LATEX VERSION: The K-topology on R is generated by the basis consisting of standard open intervals (a,b) together with the sets (a,b)\\K.",Theorem R_K_topology_is_topology_local : topology_on R R_K_topology. exact (lemma_topology_from_basis R (R_standard_basis :\/: R_K_basis) R_standard_plus_K_basis_is_basis_local). Qed. 
13,closure_of_K_in_R_K_topology,53109,helper: the closure of K_set in the K-topology is K_set (K_set is closed in the K-topology),"Theorem closure_of_K_in_R_K_topology : closure_of R R_K_topology K_set = K_set. apply set_ext. - let x. assume Hx: x :e closure_of R R_K_topology K_set. prove x :e K_set. claim HxR: x :e R. { exact (SepE1 R (fun x0:set => forall U:set, U :e"
13,standard_open_neighborhood_disjoint_from_K_set_pos,53475,LATEX VERSION: Example 6: every point outside the closure has a neighborhood disjoint from the set.,"Theorem standard_open_neighborhood_disjoint_from_K_set_pos : forall x:set, x :e R -> 0 < x -> ~(x :e K_set) -> exists U:set, U :e R_standard_topology /\ x :e U /\ U :/\: K_set = Empty. let x. assume HxR: x :e R. assume H0ltx: 0 < x. assume "
13,ex17_16a_closure_of_K_in_five_topologies,53923,LATEX VERSION: Exercise 16(a): determine the closure of K={1/n | n in Zplus} under each of the five topologies on R from Exercise 7 of secti,Theorem ex17_16a_closure_of_K_in_five_topologies : closure_of R R_standard_topology K_set = K_set :\/: {0} /\ closure_of R R_K_topology K_set = K_set /\ closure_of R R_finite_complement_topology K_set = R /\ closure_of R R_upper_limit_topol
13,finite_complement_topology_T1,54163,"LATEX VERSION: The finite complement topology has all finite sets closed, so it satisfies the T1 axiom.","Theorem finite_complement_topology_T1 : forall X:set, T1_space X (finite_complement_topology X). let X. claim Htop: topology_on X (finite_complement_topology X). { exact (finite_complement_topology_on X). } prove topology_on X (finite_compl"
13,R_standard_topology_T1,54433,LATEX VERSION: The usual topology on R satisfies the T1 axiom.,"Theorem R_standard_topology_T1 : T1_space R R_standard_topology. claim Htop: topology_on R R_standard_topology. { exact R_standard_topology_is_topology_local. } apply (iffER (T1_space R R_standard_topology) (forall z:set, z :e R -> closed_i"
13,finer_preserves_Hausdorff,54460,LATEX VERSION: A refinement of a Hausdorff topology is Hausdorff.,"Theorem finer_preserves_Hausdorff : forall X Tx Ty:set, Hausdorff_space X Tx -> topology_on X Ty -> Tx c= Ty -> Hausdorff_space X Ty. let X Tx Ty. assume HH: Hausdorff_space X Tx. assume HTy: topology_on X Ty. assume Hsub: Tx c= Ty. prove H"
13,R_upper_limit_topology_Hausdorff,54532,"LATEX VERSION: Exercise 16(b): decide which of the five topologies on R satisfy the Hausdorff and T1 axioms, including the lower limit topol",Theorem R_upper_limit_topology_Hausdorff : Hausdorff_space R R_upper_limit_topology. claim HcontAll: finer_than R_upper_limit_topology R_standard_topology /\ finer_than R_K_topology R_standard_topology /\ finer_than R_standard_topology R_fi
13,R_upper_limit_topology_T1,54563,LATEX VERSION: The lower limit topology on R satisfies the T1 axiom.,Theorem R_upper_limit_topology_T1 : T1_space R R_upper_limit_topology. claim HtopStd: topology_on R R_standard_topology. { exact R_standard_topology_is_topology_local. } claim HtopUpper: topology_on R R_upper_limit_topology. { exact R_upper
13,R_K_topology_Hausdorff,54666,"LATEX VERSION: Exercise 16(b): decide which of the five topologies on R satisfy the Hausdorff and T1 axioms, including the K topology.",Theorem R_K_topology_Hausdorff : Hausdorff_space R R_K_topology. claim HcontAll: finer_than R_upper_limit_topology R_standard_topology /\ finer_than R_K_topology R_standard_topology /\ finer_than R_standard_topology R_finite_complement_topo
13,R_K_topology_T1,54697,LATEX VERSION: The K topology on R satisfies the T1 axiom.,Theorem R_K_topology_T1 : T1_space R R_K_topology. claim HtopStd: topology_on R R_standard_topology. { exact R_standard_topology_is_topology_local. } claim HtopK: topology_on R R_K_topology. { exact R_K_topology_is_topology_local. } claim H
13,ex17_16b_Hausdorff_and_T1_for_five_topologies,54799,"LATEX VERSION: Exercise 16(b): For the same five R topologies, determine which satisfy the Hausdorff and the T1 axioms.",Theorem ex17_16b_Hausdorff_and_T1_for_five_topologies : (Hausdorff_space R R_standard_topology /\ T1_space R R_standard_topology) /\ (Hausdorff_space R R_upper_limit_topology /\ T1_space R R_upper_limit_topology) /\ (Hausdorff_space R R_K_t
13,R_lower_limit_finer_than_R_C,54955,"LATEX VERSION: Since the half-open rational intervals are among the half-open real intervals, the topology they generate is coarser than the",Theorem R_lower_limit_finer_than_R_C : finer_than R_lower_limit_topology R_C_topology. prove finer_than R_lower_limit_topology R_C_topology. claim HTlower: topology_on R R_lower_limit_topology. { exact R_lower_limit_topology_is_topology. } 
13,compact_to_Hausdorff_inverse_continuous,104313,LATEX VERSION: We write |x| for the absolute value of x.,"Theorem compact_to_Hausdorff_inverse_continuous : forall X Tx Y Ty f:set, compact_space X Tx -> Hausdorff_space Y Ty -> continuous_map X Tx Y Ty f -> bijection X Y f -> continuous_map Y Ty X Tx (inv_fun_graph X f Y). let X Tx Y Ty f. assume"
13,compact_to_Hausdorff_bijection_homeomorphism,104440,LATEX VERSION: A continuous bijection from a compact space to a Hausdorff space is a homeomorphism.,"Theorem compact_to_Hausdorff_bijection_homeomorphism : forall X Tx Y Ty f:set, compact_space X Tx -> Hausdorff_space Y Ty -> continuous_map X Tx Y Ty f -> bijection X Y f -> homeomorphism X Tx Y Ty f. let X Tx Y Ty f. assume Hcomp: compact_"
14,order_topology_is_topology,27980,LATEX VERSION: The order topology satisfies the topology axioms.,"Theorem order_topology_is_topology : forall X:set, simply_ordered_set X -> topology_on X (order_topology X). let X. assume Hso: simply_ordered_set X. prove topology_on X (order_topology X). exact (lemma_topology_from_basis X (order_topology"
14,R_standard_topology_is_topology,28812,LATEX VERSION: The standard topology on ℝ satisfies the topology axioms.,Theorem R_standard_topology_is_topology : topology_on R R_standard_topology. prove topology_on R R_standard_topology. exact (lemma_topology_from_basis R R_standard_basis (R_standard_basis_is_basis)). Qed. 
14,order_topology_R_is_topology,29247,"LATEX VERSION: Since order_topology R equals the standard topology, it satisfies the topology axioms.",Theorem order_topology_R_is_topology : topology_on R (order_topology R). prove topology_on R (order_topology R). rewrite standard_topology_is_order_topology. exact R_standard_topology_is_topology. Qed. 
14,order_topology_basis_R_is_basis,29255,"LATEX VERSION: The order topology on ℝ is generated by open intervals and open rays, and these form a basis.",Theorem order_topology_basis_R_is_basis : basis_on R (order_topology_basis R). prove basis_on R (order_topology_basis R). set T := order_topology R. claim HT: topology_on R T. { exact order_topology_R_is_topology. } claim HCsub: forall c :e
14,open_rays_subbasis_sub_order_topology_R,29321,LATEX VERSION: Every open ray in ℝ belongs to the order topology on ℝ.,"Theorem open_rays_subbasis_sub_order_topology_R : open_rays_subbasis R c= order_topology R. let U. assume HU: U :e open_rays_subbasis R. prove U :e order_topology R. apply (binunionE' ({I0 :e Power R | exists a :e R, I0 = open_ray_upper R a"
14,open_rays_subbasis_for_order_topology_R,29380,"LATEX VERSION: On ℝ, the topology generated by open rays equals the order topology.",Theorem open_rays_subbasis_for_order_topology_R : generated_topology_from_subbasis R (open_rays_subbasis R) = order_topology R. prove generated_topology_from_subbasis R (open_rays_subbasis R) = order_topology R. apply set_ext. - let U. assu
14,dictionary_order_topology_is_topology,29416,NOTE: We define the dictionary order topology via the open-rays subbasis. This is equivalent to the order-topology construction for the lexi,Theorem dictionary_order_topology_is_topology : topology_on (setprod R R) R2_dictionary_order_topology. prove topology_on (setprod R R) R2_dictionary_order_topology. exact (topology_from_subbasis_is_topology (setprod R R) (open_rays_subbasi
14,rectangles_basis_for_R2,29427,NOTE: Current witness uses the canonical basis from the open-rays subbasis via `basis_of_subbasis`; rectangle characterization is not yet fo,"Theorem rectangles_basis_for_R2 : exists B:set, basis_on (setprod R R) B /\ generated_topology (setprod R R) B = R2_dictionary_order_topology. prove exists B:set, basis_on (setprod R R) B /\ generated_topology (setprod R R) B = R2_dictionar"
14,order_topology_on_Zplus_discrete,30656,LATEX VERSION: The order topology on Zplus is the discrete topology.,Theorem order_topology_on_Zplus_discrete : order_topology Zplus = discrete_topology Zplus. prove order_topology Zplus = discrete_topology Zplus. exact Zplus_order_topology_is_discrete. Qed. 
14,order_topology_on_omega_discrete,30701,LATEX VERSION: The order topology on omega is the discrete topology.,Theorem order_topology_on_omega_discrete : order_topology omega = discrete_topology omega. prove order_topology omega = discrete_topology omega. exact omega_order_topology_is_discrete. Qed. 
15,product_subbasis_is_basis,32750,Helper: product subbasis satisfies basis axioms,"Theorem product_subbasis_is_basis : forall X Tx Y Ty:set, topology_on X Tx -> topology_on Y Ty -> basis_on (setprod X Y) (product_subbasis X Tx Y Ty). let X Tx Y Ty. assume HTx: topology_on X Tx. assume HTy: topology_on Y Ty. prove basis_on"
15,product_topology_is_topology,32889,LATEX VERSION: The product topology determined by Tx and Ty satisfies the topology axioms on X×Y.,"Theorem product_topology_is_topology : forall X Tx Y Ty:set, topology_on X Tx -> topology_on Y Ty -> topology_on (setprod X Y) (product_topology X Tx Y Ty). let X Tx Y Ty. assume HTx: topology_on X Tx. assume HTy: topology_on Y Ty. prove to"
